jmdict_seq,kana,kanji,waller_definition
1350190,しょうきょ,消去,"elimination, erasing, dying out, melting away"
1351510,しょうげき,衝撃,"shock, crash, impact, ballistic"
1351640,しょうげん,証言,"evidence, testimony"
1351600,しょうこ,証拠,"evidence, proof"
1580310,しょうこう,消耗,"exhaustion, consumption"
1350920,しょうごう,照合,"collation, comparison"
1351760,しょうさい,詳細,"detail, particulars"
1349780,しょうしん,昇進,promotion
1349070,しょうすう,少数,"minority, few"
1351250,しょうする,称する,"to pretend, to take the name of, to feign, to purport"
1350250,しょうそく,消息,"news, letter, circumstances"
1349470,しょうだく,承諾,"consent, acquiescence, agreement"
1351900,しょうちょう,象徴,symbol
1348200,しょうにか,小児科,pediatrics
1351660,しょうにん,証人,witness
1350990,しょうめい,照明,illumination
1346240,しょうり,勝利,"victory, triumph, conquest, success, win"
1347550,しょうれい,奨励,"encouragement, promotion, message, address"
1357490,しょくいん,職員,"staff member, personnel"
1357350,しょくみんち,植民地,colony
1357580,しょくむ,職務,professional duties
1344230,しょくん,諸君,"Gentlemen!, Ladies!"
1343210,しょざい,所在,whereabouts
1598730,しょしょ,所々,"here and there, some parts (of something)"
1343250,しょじ,所持,"possession, owning"
1343310,しょぞく,所属,"attached to, belong to"
1342470,しょち,処置,treatment
1005710,しょっちゅう,,"always, constantly"
1343350,しょてい,所定,"fixed, prescribed"
1343360,しょとく,所得,"income, earnings"
1343030,しょはん,初版,first edition
1342480,しょばつ,処罰,punishment
1344140,しょひょう,書評,book review
1342490,しょぶん,処分,"disposal, dealing, punishment"
1343560,しょみん,庶民,"masses, common people"
1343590,しょむ,庶務,general affairs
1311410,しよう,私用,"personal use, private business"
1305500,しよう,仕様,"way, method, resource, remedy, (technical) specification"
1306280,しようにん,使用人,"employee, servant"
1429050,しらべ,調べ,"preparation, investigation, inspection"
1595070,しりあい,知り合い,acquaintance
1595084,しりぞく,退く,"to retreat, to recede, to withdraw"
1411260,しりぞける,退ける,"to repel, to drive away"
1223140,しるす,記す,"to note, to write down"
1310060,しれい,指令,"orders, instructions, directive"
1411560,しろ,代,"price, materials, substitution"
1569740,しわ,皺,"wrinkles, creases"
1361480,しん,新,new
1366000,しんか,進化,"evolution, progress"
1442480,しんがり,殿,"rear, rear unit guard"
1360360,しんぎ,審議,deliberation
1366060,しんこう,進行,advance
1361750,しんこう,新興,"rising, developing, emergent"
1361380,しんこう,振興,"promotion, encouragement"
1363100,しんこく,申告,"report, statement, filing a return, notification"
1361820,しんこん,新婚,newly-wed
1360380,しんさ,審査,"judging, inspection, examination, investigation"
1364950,しんし,紳士,gentleman
1366080,しんしゅつ,進出,"advance, step forward"
1359340,しんじゃ,信者,"believer, adherent, devotee, Christian"
1363810,しんじゅ,真珠,pearl
1360840,しんじゅう,心中,"double suicide, lovers suicide"
1360720,しんじょう,心情,mentality
1361960,しんじん,新人,"new face, newcomer"
1364730,しんせい,神聖,"holiness, sacredness, dignity"
1365260,しんぜん,親善,friendship
1364110,しんそう,真相,"truth, real situation"
1362160,しんちく,新築,"new building, new construction"
1366150,しんてい,進呈,presentation
1366160,しんてん,進展,"progress, development"
1364770,しんでん,神殿,"temple, sacred place"
1366170,しんど,進度,progress
1361420,しんどう,振動,"oscillation, vibration"
1362270,しんにゅうせい,新入生,"freshman, first-year student"
1359500,しんにん,信任,"trust, confidence, credence"
1360410,しんばん,審判,"refereeing, trial, judgement, umpire, referee"
1364830,しんぴ,神秘,mystery
1365930,しんぼう,辛抱,"patience, endurance"
1364400,しんり,真理,truth
1595200,しんりゃく,侵略,"aggression, invasion, raid"
1365500,しんりょう,診療,"medical examination and treatment, diagnosis"
1366200,しんろ,進路,"course, route"
1317490,じかく,自覚,self-conscious
2796690,じかた,地方,"area, locality, district, region, the coast"
1317460,じが,自我,"self, the ego"
1316990,じき,磁気,magnetism
1316980,じき,磁器,"porcelain, china"
1313670,じぎょう,事業,"project, enterprise, business, industry, operations"
1421030,じぎょう,地形,"terrain, geographical features, topography"
1319180,じく,軸,"axis, stem, shaft, axle"
1317580,じこ,自己,"self, oneself"
1313910,じこう,事項,"matter, item, facts"
1316230,じこくひょう,時刻表,"table, diagram, chart, timetable, schedule"
1421090,じごく,地獄,hell
1316240,じさ,時差,time difference
1317750,じざい,自在,"freely, at will"
1317860,じしゅ,自主,"independence, autonomy"
1317890,じしゅ,自首,"surrender, give oneself up"
1318980,じしょく,辞職,resignation
1317970,じしん,自信,self-confidence
1314050,じぜん,事前,"prior, beforehand, in advance"
1318220,じそんしん,自尊心,"self-respect, conceit"
1315810,じぞく,持続,continuation
1315200,じたい,字体,"type, font, lettering"
1318990,じたい,辞退,refusal
1005860,じっくり,,"deliberately, carefully"
1321170,じっしつ,実質,"substance, essence"
1321260,じっせん,実践,"practice, put into practice"
1321360,じったい,実態,"truth, fact"
1321410,じっぴ,実費,"actual expense, cost price"
1335070,じっぷん,十分,10 minutes
1320800,じつ,実,"truth, reality, sincerity, fidelity, kindness, faith, substance, essence"
1320950,じつぎょうか,実業家,"industrialist, businessman"
1595260,じつじょう,実情,"real condition, actual circumstances, actual state of affairs"
1318270,じてん,自転,"rotation, spin"
1318390,じどうし,自動詞,intransitive verb (no direct obj)
1421150,じぬし,地主,landlord
1317310,じびか,耳鼻科,otolaryngology
1421060,じもと,地元,local
1324510,じゃく,弱,"weakness, the weak, little less then"
1324330,じゃっかん,若干,"some, few, number of"
1291660,じゃり,砂利,"gravel, ballast, pebbles"
1005970,じゃんけん,じゃん拳,rock-scissors-paper game
1333910,じゅう,住,"dwelling, living"
1335250,じゅうぎょういん,従業員,"employee, worker"
1335320,じゅうじ,従事,"engaging, pursuing, following"
1334340,じゅうじつ,充実,"fullness, completion, perfection, substantiality, enrichment"
1334750,じゅうじろ,十字路,crossroads
1335480,じゅうなん,柔軟,"flexible, lithe"
1579980,じゅうふく,重複,"duplication, repetition, overlapping, redundancy, restoration"
1579990,じゅうほう,重宝,"priceless treasure, convenience, usefulness"
1335400,じゅうらい,従来,"up to now, so far, traditional"
1337780,じゅく,塾,"coaching school, lessons"
1330400,じゅもく,樹木,"trees and shrubs, arbour"
1330410,じゅりつ,樹立,"establish, create"
1341540,じゅんきゅう,準急,local express (train slower than an express)
1341510,じゅんじる,準じる,"to follow, to conform, to apply to"
1341520,じゅんずる,準ずる,"to apply correspondingly, to correspond to, to be proportionate to, to conform to"
1344360,じょ,助,"help, rescue, assistant"
1356210,じょう,情,"feelings, emotion, passion"
1356740,じょう,畳,#NAME?
1156390,じょう,尉,"jailer, old man, rank, company officer"
1355930,じょう,嬢,young woman
1356690,じょう,状,shape
1352590,じょうい,上位,"superior (rank not class), higher order (e.g. byte), host computer (of connected device)"
1352670,じょうえん,上演,performance (e.g. music)
1355720,じょうか,城下,land near the castle
1580490,じょうかく,乗客,passenger
1353020,じょうくう,上空,"sky, the skies, high-altitude sky, upper air"
1353260,じょうし,上司,"superior authorities, boss"
1580510,じょうしょ,情緒,"emotion, feeling"
1353450,じょうしょう,上昇,"rising, ascending, climbing"
1356320,じょうせい,情勢,"state of things, condition, situation"
1356330,じょうねつ,情熱,"passion, enthusiasm, zeal"
1580485,じょうふ,丈夫,"1. hero, gentleman, warrior, manly person, 2. good health, robustness, strong, solid, durable"
1357050,じょうほ,譲歩,"concession, conciliation, compromise"
1356580,じょうやく,条約,"treaty, pact"
1354480,じょうりく,上陸,"landing, disembarkation"
1356970,じょうりゅう,蒸留,distillation
1345650,じょがい,除外,"exception, exclusion"
1580230,じょげん,助言,"advice, suggestion"
1345590,じょこう,徐行,going slowly
1345130,じょし,女史,Ms.
1344630,じょし,助詞,"particle, postposition"
1344750,じょどうし,助動詞,auxiliary verb
1318880,じりつ,自立,"independence, self-reliance"
1366410,じん,人,"man, person, people"
1366730,じんかく,人格,"personality, character, individuality"
1367760,じんざい,人材,man of talent
1370160,じんそく,迅速,"quick, fast, rapid, swift, prompt"
1368670,じんたい,人体,human body
1369280,じんみん,人民,"people, public"
1580760,じんもく,人目,"glimpse, public gaze"
1371390,すいき,水気,"1. moisture, dampness, vapor, 2. dropsy, edema"
1371460,すいげん,水源,"source of river, fountainhead"
1371140,すいしん,推進,"propulsion, driving force"
1371760,すいせん,水洗,flushing
1370790,すいそう,吹奏,playing wind instruments
1371200,すいそく,推測,"guess, conjecture"
1371890,すいでん,水田,(water-filled) paddy field
1371220,すいり,推理,"reasoning, inference, mystery or detective genre (movie novel etc.)"
1373050,すうし,数詞,numeral
1372870,すうはい,崇拝,"worship, adoration, admiration, cult"
1373500,すえつける,据え付ける,"to install, to equip, to mount"
1373480,すえる,据える,"to set (table), to lay (foundation), to place (gun), to apply (moxa)"
1595560,すがすがしい,清々しい,"fresh, refreshing"
1195960,すぎ,過ぎ,"past, after"
1229030,すくい,救い,"help, aid, relief"
1226200,すくう,掬う,"to scoop, to ladle out"
1595610,すくなくとも,少なくとも,at least
1430610,すぐ,直ぐ,"immediately, soon, easily, right (near), honest, upright"
1256110,すこやか,健やか,"vigorous, healthy, sound"
1581550,すすぐ,濯ぐ,"to rinse, to wash out"
1365960,すすみ,進み,progress
1210900,すすめ,勧め,"recommendation, advice, encouragement"
1373610,すそ,裾,"(trouser) cuff, (skirt) hem, cut edge of a hairdo, foot of mountain"
1472020,すたれる,廃れる,"to go out of use, to become obsolete, to die out, to go out of fashion"
1304280,すっぱい,酸っぱい,"sour, acid"
1397350,すてき,素敵,"lovely, dreamy, beautiful, great, fantastic, superb, cool, capital"
1404100,すなわち,即ち,"that is, namely, i.e."
1006180,すばしこい,,"nimble, smart, quick"
1397310,すばやい,素早い,"fast, quick, prompt, agile"
1295030,すます,済ます,"to finish, to get it over with, to settle, to conclude, to pay back"
1373650,すます,澄ます,"to clear, to make clear, to be unruffled, to look unconcerned, to look demure, look prim, put on airs"
1610020,すまない,済まない,sorry (phrase)
1295060,すみません,済みません,"sorry, excuse me"
2837102,すめらぎ,天皇,Emperor of Japan
1657910,すり,刷り,printing
1581900,する,剃る,to shave
1298930,すれちがい,擦れ違い,chance encounter
1595920,すれちがう,すれ違う,"to pass by one another, to disagree, to miss each other"
1595930,すれる,擦れる,"to rub, to chafe, to wear, to become sophisticated"
1006320,すんなり,,"pass with no objection, slim, slender"
1595940,ずうずうしい,図々しい,"impudent, shameless"
1006400,ずばり,,"decisively, decidedly, once and for all, unreservedly, frankly"
1006410,ずぶぬれ,ずぶ濡れ,"soaked, dripping wet"
1006430,ずらっと,,"in a line, in a row"
1006440,ずるずる,,"sound or act of dragging, loose, inconclusive but unwanted situation, trailingly"
1006450,ずれ,,"gap, slippage"
1374620,せい,制,"system, organization, imperial command, laws, regulation, control, government, suppression, restraint, holdin"
1380580,せい,製,"-made, make"
1378800,せいいく,生育,"growth, development, breeding"
1375650,せいか,成果,"results, fruits"
1376740,せいかい,正解,"correct, right, correct interpretation (answer solution)"
1376850,せいき,正規,"regular, legal, formal, established, legitimate"
1376910,せいぎ,正義,"justice, right, righteousness, correct meaning"
1378920,せいけい,生計,"livelihood, living"
1375930,せいけん,政権,"administration, political power"
1379900,せいこう,精巧,"elaborate, delicate, exquisite"
1374800,せいさい,制裁,"restraint, sanctions, punishment"
1375950,せいさく,政策,"political measures, policy"
